,review_id,rating,text,review_url,user_id,PROPERTYTYPE,Store_name,SOURCE,DATE_SCRAPED
2,gkxgRYar2XV6CLiH2eQwHg,5,Hevelyn was very helpful and patient. She explained everything and answered all my questions. We went over all my options in helping me get a payday loan. I...,https://www.yelp.com/biz/fast-auto-loans-lynwood-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=gkxgRYar2XV6CLiH2eQwHg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,aUPslq949uAMBj5mAEjLcw,payday loans,Fast Auto Loans,yelp,01-31-2020
0,Cy0leJMZVaM3dDMGmsBcOw,5,Great place and got a great discount for first time patients. Definitely will come back while visiting LA,https://www.yelp.com/biz/la-cannabis-co-inglewood-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Cy0leJMZVaM3dDMGmsBcOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,qeg0j1b-06jN4nkgMEQfMw,dispensary,LA Cannabis Co - Inglewood,yelp,01-31-2020
1,o9yJkBoKXIcYosyqRrDUdg,1,"Purchased my item and was told there would be a $3.00 transaction fee for using a debit card. Okay no problem I agreed to it. 
I looked at my bank statement...",https://www.yelp.com/biz/la-cannabis-co-inglewood-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=o9yJkBoKXIcYosyqRrDUdg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,y_nYg-I50W6YBBLTw46Kjw,dispensary,LA Cannabis Co - Inglewood,yelp,01-31-2020
2,ZYNIAYg7cbRFTwY-wzt6Fg,5,"Check in was super easy (first time here) received a 20% discount. 
Coming from sf the taxes here were soo low I went cray! Buying joints lol! 
Customer...",https://www.yelp.com/biz/la-cannabis-co-inglewood-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=ZYNIAYg7cbRFTwY-wzt6Fg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,aqtKm6ivCGgF_9gvJeyOWg,dispensary,LA Cannabis Co - Inglewood,yelp,01-31-2020
0,HnydI45SPQn7_NZ1YjS7TQ,5,This is my favorite go to shop in the area. they have the best hours around. open early n close late. I come here when I get paid n get shown love. even on...,https://www.yelp.com/biz/king-kush-collective-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=HnydI45SPQn7_NZ1YjS7TQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,YhW-tTfZSi8tCP8jfefMAg,dispensary,King Kush Collective,yelp,01-31-2020
1,bMajMuqIqWG2U77Z4zu7iQ,5,Great customer service always stocked very informative  and fire dank!!! Look no further for quality meds!!!! Can't complain!!!!!,https://www.yelp.com/biz/king-kush-collective-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=bMajMuqIqWG2U77Z4zu7iQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,5SjNvW5jDabn1vDxmBGmsw,dispensary,King Kush Collective,yelp,01-31-2020
2,XyTb5hopJTKTO-ZcEzZO5w,5,They have very nice and knowledgeable associates. Got us a great deal for first time purchases :) will come back,https://www.yelp.com/biz/king-kush-collective-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=XyTb5hopJTKTO-ZcEzZO5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,b-H311rUFX-Ha98xe34OLg,dispensary,King Kush Collective,yelp,01-31-2020
0,T3T0DEA5NIM5CaV3P82aqA,5,First time deal $8 gram or $25 1/8ths across the board plus a free wax dab hit or mini cup treat ... they have daily deals too...wow there 7 gram deals are...,https://www.yelp.com/biz/aaa-wellness-center-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=T3T0DEA5NIM5CaV3P82aqA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,-cd5fv7uQDTXCTpT0jmUQg,dispensary,AAA Wellness Center,yelp,01-31-2020
0,kgczHu6K1k5Kijc8mbk_bQ,5,"Great Experience with Delivery guy Jeremiah Flores! Smart, funny and a great personality! Please recognize this young man and hire more like him!

Mike",https://www.yelp.com/biz/medmen-los-angeles-lax-airport-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=kgczHu6K1k5Kijc8mbk_bQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Q0ibtpQX17qG46wekmMBcg,dispensary,MedMen Los Angeles - LAX Airport,yelp,01-31-2020
1,WwBIPbczM-52zCOGObwPww,5,"Landed at LAX and wanted to light up ASAP ( long flight from NYC). There is plenty parking, staff is very nice and welcoming! 

Many edibles, pre rolled,...",https://www.yelp.com/biz/medmen-los-angeles-lax-airport-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=WwBIPbczM-52zCOGObwPww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,9HDBlHEuKhP0y26X2SZrIQ,dispensary,MedMen Los Angeles - LAX Airport,yelp,01-31-2020
2,povrLbW6Wgj8-Tob57Euaw,5,"We come here often, not just because it's the closest MedMen location, but because it also has the most relaxed and helpful staff.

Christian hooked us up...",https://www.yelp.com/biz/medmen-los-angeles-lax-airport-los-angeles-4?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=povrLbW6Wgj8-Tob57Euaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,z1PzxBd5QjktWuA6dQkhvw,dispensary,MedMen Los Angeles - LAX Airport,yelp,01-31-2020
0,wyl57f1X4iay_4Fo-yPKBw,5,"This is a dream come true... the owner was extremely nice!! It was by appointment only, I called and I was allowed to come in right away! The product was of...",https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=wyl57f1X4iay_4Fo-yPKBw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,X13SqSwwYFG7PXo9UDz3ug,dispensary,Ladera Holistic Care,yelp,01-31-2020
1,hbdS1MwM34lN9PQ_INFrQg,5,200% Great Service even at late night!! Was in California for a job and got out late (2AM) and All the dispensaries were close. But they were still open! I...,https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=hbdS1MwM34lN9PQ_INFrQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,xo6zteTjWSERX7BdxZxDDA,dispensary,Ladera Holistic Care,yelp,01-31-2020
2,VUjep6se_kzAMUwSkpd17Q,5,"Cute packaging, late-night delivery, and holistically grown...can it get any better? Ladera Holistic Care is a quick, discrete, quality service. Highly...",https://www.yelp.com/biz/ladera-holistic-care-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=VUjep6se_kzAMUwSkpd17Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,0kbziVBCFCMvv2uTVoa8MA,dispensary,Ladera Holistic Care,yelp,01-31-2020
0,5F-zqtqpexVg6J9HLmMU8Q,4,"Great first time patient deals. A little pricey without the deals, especially their delivery service fees, but their quality is great and the budtenders are...",https://www.yelp.com/biz/stone-age-farmacy-gardena-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=5F-zqtqpexVg6J9HLmMU8Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,KgFFREa9stpWCW8Fuu5gfQ,dispensary,Stone Age Farmacy,yelp,01-31-2020
1,lOVHrSPExEqtqWwSL2FBlw,5,"My go to stop for all my cannabis needs! I love that all their weed is organic and they have a wide selection, even merch! Edibles, pipes, I even saw a gas...",https://www.yelp.com/biz/stone-age-farmacy-gardena-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=lOVHrSPExEqtqWwSL2FBlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,SApY7Ec4yk0kQ-jZvrabjg,dispensary,Stone Age Farmacy,yelp,01-31-2020
2,vIsC5BhqVnZFAmXYKnyuEw,1,"Was a FIRST TIME CUSTOMER AND LAST!!! 
DO NOT WASTE YOUR TIME HERE!!!!!!!!!
Bud tenders do not offer any information regarding FIRST TIME CUSTOMER...",https://www.yelp.com/biz/stone-age-farmacy-gardena-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=vIsC5BhqVnZFAmXYKnyuEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jg5WhjJ1O4KP5Pf-iru79w,dispensary,Stone Age Farmacy,yelp,01-31-2020
0,7qh2je3UPalrN4jBm8sSsQ,5,First off their weed is amazing. My favorite brand that they have there is Source Cannabis (Larry Og). All the girls are very helpful and patient they'll...,https://www.yelp.com/biz/new-age-care-center-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=7qh2je3UPalrN4jBm8sSsQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Fc4vfuBfgZvHna8Wt7i9ww,dispensary,New Age Care Center,yelp,01-31-2020
1,3BwAvtRB2zzIeuALkfoXpQ,5,"In the age that we're living in where your choices are between a high end dispensary like MedMen that come with over the top prices, and still illegal non...",https://www.yelp.com/biz/new-age-care-center-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=3BwAvtRB2zzIeuALkfoXpQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,kf7M7Y3msuur6tPBSJGwbg,dispensary,New Age Care Center,yelp,01-31-2020
2,sqOni7pyiqO5lm3nEYD8Qg,5,Very nice selection & cool vibe. Close to USC campus & the new LAFC soccer stadium . I got me some of the Source Cannabis .. Bomb !!!! Probably my favorite...,https://www.yelp.com/biz/new-age-care-center-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=sqOni7pyiqO5lm3nEYD8Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,OWRpdXHMHatrGVZN8opM2w,dispensary,New Age Care Center,yelp,01-31-2020
0,eaoxOj24EjDFJT5rf7cRng,5,Place to come flower is always fire bud tenders on point always friendly and nice  Eva always hooks it up and recommends fire,https://www.yelp.com/biz/skooters-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=eaoxOj24EjDFJT5rf7cRng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,P18NFi2Vc_XL0_e0RPXYXQ,dispensary,Skooters,yelp,01-31-2020
1,u67qlAq_lFXMtxcci7JHIw,5,Always on point best shop in town...Eve Dee And David will hook you up they are the best...,https://www.yelp.com/biz/skooters-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=u67qlAq_lFXMtxcci7JHIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,Qmv8SDdPhV9F2bG-YK-dTg,dispensary,Skooters,yelp,01-31-2020
2,1IqjFtxZOJYNGhOPeJqJLg,5,I absolutely love the customer service. Everyone is just as beautiful and diverse. I love it!! Shout out to my girls Alex and Jay. Love your life!!!!,https://www.yelp.com/biz/skooters-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=1IqjFtxZOJYNGhOPeJqJLg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,IL-yr5oPTPmA08TlvovcOw,dispensary,Skooters,yelp,01-31-2020
0,eYzcjd1--EO9ypLXw4Dk_w,5,"I just visit the new Mecca Mid City and I loved it.  There still a little bit of construction,  but when it's done its going to be Awesome!!!

Ruth...",https://www.yelp.com/biz/mecca-mid-city-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=eYzcjd1--EO9ypLXw4Dk_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,0nXhMM0SFoC6noNA0C0tSQ,dispensary,Mecca Mid City,yelp,01-31-2020
1,e-favLZXLOH6fuQsbtKyKQ,3,"Bring a scale and calibrate to the 1/8th container so you can weigh their grams, which are sealed in a 1/8th container. The BOGO's are consistently under....",https://www.yelp.com/biz/mecca-mid-city-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=e-favLZXLOH6fuQsbtKyKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,AvneYw7jNUYks4SXRYan-A,dispensary,Mecca Mid City,yelp,01-31-2020
2,5RFMRG6TKlILLU1P8LfKiw,1,Are these guys even legal?? I heard a few months ago they were raised and shit down. Mecca if you are legal please place your permits in the photo section....,https://www.yelp.com/biz/mecca-mid-city-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=5RFMRG6TKlILLU1P8LfKiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,8OOrm5oOHytmBWsqLq97Qg,dispensary,Mecca Mid City,yelp,01-31-2020
0,U_hbMT6GB3tZbiqZfNu3ng,5,I love this dispensary! It is my go-to choice for whenever I want cartridges for my pen. They have an incredible selection of refrigerated and...,https://www.yelp.com/biz/the-high-note-culver-city-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=U_hbMT6GB3tZbiqZfNu3ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,UHBs95qNK0V-zqmzyK0eHg,dispensary,The High Note - Culver City,yelp,01-31-2020
1,AFJdwtPOKs6bzI3utJYSGw,4,This place is great and the staff are extremely helpful/friendly! I came in on a random afternoon and had a great 1st experience. They definitely make it...,https://www.yelp.com/biz/the-high-note-culver-city-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=AFJdwtPOKs6bzI3utJYSGw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,n2B3AkCbbALS6zBgjSxl3Q,dispensary,The High Note - Culver City,yelp,01-31-2020
2,AlwObN4cLlsu8gbYHQB7qA,5,Great store! Happy to be a member.  They have cheap stuff and the most important thing is that it is quality. Take advantage of their valet deal and you...,https://www.yelp.com/biz/the-high-note-culver-city-los-angeles-2?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=AlwObN4cLlsu8gbYHQB7qA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,GDjjtKd457mft8rVpOhYmQ,dispensary,The High Note - Culver City,yelp,01-31-2020
0,MlLGXgH9bWd7fWI0_IxWfg,5,I'd like to think Amber for her beautiful self! It's always painful when I come in and spend my money! Lol But having beautiful people like YOU makes it...,https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=MlLGXgH9bWd7fWI0_IxWfg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,nylSbFlWH_q2F7ejtEOKcA,dispensary,California Caregivers Alliance,yelp,01-31-2020
1,V8h82SBbxUE-_mEz6-bFjg,5,"Best deals, best humans, best product. 
LA COME CHECK IT OUT... 
happy hour deals rock. You  can't find a better place for all your needs!!! 

Yes!!!!",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=V8h82SBbxUE-_mEz6-bFjg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,JDH92Q-3Q8aSa1fEXFxKBA,dispensary,California Caregivers Alliance,yelp,01-31-2020
2,8EqeazagTDKmbw43YofvXA,5,"Amazing service, friendly desk woman, and always easy + quick!

Me and my gf love coming here. The best edibles in all of Los Angeles!!",https://www.yelp.com/biz/california-caregivers-alliance-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=8EqeazagTDKmbw43YofvXA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,jwcxbB8AWUnWZQe3WDoBkg,dispensary,California Caregivers Alliance,yelp,01-31-2020
0,Q_jjaOArzSHqHlkbv59GZw,5,"Taylor helped me out and I was super lucky to find the Sunday Goods Delight Vape. 

This product is actually my FAVORITE THC product I have found on the...",https://www.yelp.com/biz/medmen-los-angeles-dtla-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=Q_jjaOArzSHqHlkbv59GZw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,hMrZKYYx5VxyaG6AyaJnFQ,dispensary,MedMen Los Angeles - DTLA,yelp,01-31-2020
1,RLW5upFFJPA2OiYJjKoaQg,1,"over priced tourist trap
quality doesnt not match the price 
no medical prices

its a big area with lots of better shops . Why get ripped by corporate candy...",https://www.yelp.com/biz/medmen-los-angeles-dtla-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=RLW5upFFJPA2OiYJjKoaQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,T8PtPuFgxKD1LoKhnqoCIQ,dispensary,MedMen Los Angeles - DTLA,yelp,01-31-2020
2,coQjjSCNaO3_tCVk2013Aw,5,"Ernestina was the best!  

Highest quality buds in DTLA good variety, friendly atmosphere, highly recommend:",https://www.yelp.com/biz/medmen-los-angeles-dtla-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=coQjjSCNaO3_tCVk2013Aw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,CA8kIJ3CHqrrThhBuJL9qg,dispensary,MedMen Los Angeles - DTLA,yelp,01-31-2020
0,LCVCzlSf8q8R5PbDlDWSgw,5,The shop is Under New Management and it's under construction but I did manage to speak with one of the guys there and they let me join the collective they...,https://www.yelp.com/biz/heaven-on-earth-healing-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=LCVCzlSf8q8R5PbDlDWSgw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,qap0PB-Ac9_qqGpC48-T7Q,dispensary,Heaven On Earth Healing,yelp,01-31-2020
1,25CTBMskTjpVOcLb2-YOIQ,5,My friend smoked Aone fire as kush with me from this spot i gotta give then 5 stars on quality. Keep up the good buds,https://www.yelp.com/biz/heaven-on-earth-healing-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=25CTBMskTjpVOcLb2-YOIQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,nDrxBYsHpj-nRPo1a-OGww,dispensary,Heaven On Earth Healing,yelp,01-31-2020
0,xvZn-HxqkGYhvAZOFGbIwQ,5,"Everything from beginning to end was awesome! Their whole Team has outstanding customer service skills! When I order from Eaze, my seals were broken-...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=xvZn-HxqkGYhvAZOFGbIwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,vSJh0XZMSmYNjq8Wlf--NA,dispensary,HERB,yelp,01-31-2020
1,i6vXJK0niFCOhIBZESBjuQ,5,"This company is great.

I am an intelligent man. I require that the only labor I do is paid for or I pay someone else to do it. 

I am so smart. I try not...",https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=i6vXJK0niFCOhIBZESBjuQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,QBFZpXcJfN6Da8gfK5bRIQ,dispensary,HERB,yelp,01-31-2020
2,tNqGL5X_JLQRmPY-_82VNw,5,Visited LA from out of state. It was 11pm and I didn't want to leave the hotel. So I went online filled out the form and 10 min later they called to confirm...,https://www.yelp.com/biz/herb-los-angeles-3?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=tNqGL5X_JLQRmPY-_82VNw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,o_5SRWwS9XbLrlKMTyDybg,dispensary,HERB,yelp,01-31-2020
0,0Mf-KHpzZqO-BzTlrFJqrw,5,First time here. Only spot open on Sunday night past 8 o'clock. Very kind and informative gentleman. Helped me locate a nice Northern Lights vape pen. One...,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=0Mf-KHpzZqO-BzTlrFJqrw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,k82BX-qYn4R-jaoo3qMzXg,dispensary,LA Cannabis Co - Los Angeles,yelp,01-31-2020
1,a65wI3UzX1JBXj2olS8GMg,1,I read up on them and thought how progressive of them. They set up sanitized storefronts in the inner cities to usher in quality products for affordable...,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=a65wI3UzX1JBXj2olS8GMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,s1tPRLShVPLXLVgu-6GkpA,dispensary,LA Cannabis Co - Los Angeles,yelp,01-31-2020
2,4Amgki9P_gJ8fJ4CMoJJ0w,1,I had an overall positive experience when coming in and purchasing an item they are more than happy to take your money but if there's anything wrong with...,https://www.yelp.com/biz/la-cannabis-co-los-angeles-los-angeles-5?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=4Amgki9P_gJ8fJ4CMoJJ0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,wbAH6Ys-TMB9p3wOc1Vr5w,dispensary,LA Cannabis Co - Los Angeles,yelp,01-31-2020
0,2KsQjdI5mrwNwkD-vqn4Vw,5,"Great prices & service! Highly recommend. Rare quality strains/goods for all inhalers & digesters!

How'd you hear about us?
""BlacksentMe""

#thankmelater",https://www.yelp.com/biz/california-cannabis-crenshaw-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=2KsQjdI5mrwNwkD-vqn4Vw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,s96IpS424raNAPJMrNrCPw,dispensary,California Cannabis Crenshaw,yelp,01-31-2020
1,D_uQYdFUeEsPOSwIkGPnAQ,1,Aja is absolutely rude! This isn't my first interaction with her and I've cone to the conclusion that she does not know how to speak to people. She...,https://www.yelp.com/biz/california-cannabis-crenshaw-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=D_uQYdFUeEsPOSwIkGPnAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,zbmaWN4uRe5Fo3rVqiHQCQ,dispensary,California Cannabis Crenshaw,yelp,01-31-2020
2,rvTSSZYi1fBFUKmRzopU3g,1,I bought two pre-rolls $25 and a infused tea for $40. Both were trash. The pre-rolls were made out some crumbs and shake and tea didn't do anything. There's...,https://www.yelp.com/biz/california-cannabis-crenshaw-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=rvTSSZYi1fBFUKmRzopU3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,b5BTviFloQoQnmi2jExffw,dispensary,California Cannabis Crenshaw,yelp,01-31-2020
0,b30EfdCtV1ruZPcdx6aaGA,5,"i purchased kiva edibles, (which happen to be my favorite). they were having a buy 1 get 1 50% off special at the time which was great because the money...",https://www.yelp.com/biz/goddess-delivers-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=b30EfdCtV1ruZPcdx6aaGA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,o29TSqaHxQdHNB4hmSmzCw,dispensary,Goddess Delivers,yelp,01-31-2020
1,jvDEo3oORRc0DavmscJ9bA,1,"I'll keep this short. They know who I am so I don't have to go into great detail. 

1. If you want to be told your product will come overnight and it...",https://www.yelp.com/biz/goddess-delivers-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=jvDEo3oORRc0DavmscJ9bA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,MjDEGv9EoyyYoZoLKsSSvA,dispensary,Goddess Delivers,yelp,01-31-2020
2,TiQShsvkNJFoKBTg7r_0LA,5,"I have been hugh fan of cannabis for 50 years. I absolutely love these people, they are so kind.   I can't believe in my life time I got to experience legal...",https://www.yelp.com/biz/goddess-delivers-los-angeles?adjust_creative=oAYGHKSZvK_Az-ZQ4UyTGQ&hrid=TiQShsvkNJFoKBTg7r_0LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=oAYGHKSZvK_Az-ZQ4UyTGQ,g_WxklpWJQ5VRRXVYVrBmw,dispensary,Goddess Delivers,yelp,01-31-2020
